category_id,month,dayparting_name,weekday,desc_row,num_tags,title_upper,title_length,popularity
17,November,6pm - 12am,Sunday,1134,23,4,73,Highly Popular
24,November,12pm - 6pm,Monday,801,15,12,77,Very Popular
17,December,12am - 6am,Tuesday,529,17,15,62,Popular
17,November,12pm - 6pm,Sunday,762,19,9,91,Highly Popular
24,December,6am - 12pm,Tuesday,400,1,9,40,Popular
22,December,12am - 6am,Tuesday,545,9,42,50,Hyper Popular
20,December,6am - 12pm,Tuesday,1879,17,16,93,Very Popular
17,November,12am - 6am,Sunday,509,11,5,76,Hyper Popular
23,November,6pm - 12am,Monday,836,18,5,33,Highly Popular
20,December,12am - 6am,Wednesday,714,26,26,43,Very Popular
24,November,6pm - 12am,Monday,464,10,3,62,Popular
17,December,12pm - 6pm,Tuesday,720,20,3,89,Popular
24,November,6pm - 12am,Monday,424,10,14,70,Popular
17,November,6pm - 12am,Monday,555,18,4,27,Popular
10,December,12pm - 6pm,Tuesday,1588,37,12,40,Very Popular
10,December,12am - 6am,Tuesday,95,26,22,26,Hyper Popular
17,November,6pm - 12am,Monday,1390,8,7,40,Popular
23,November,12pm - 6pm,Monday,301,9,10,43,Popular
24,November,6pm - 12am,Monday,713,11,12,63,Popular
17,November,6pm - 12am,Sunday,2353,40,15,81,Popular
17,November,6pm - 12am,Sunday,841,22,3,87,Highly Popular
17,November,6pm - 12am,Monday,859,22,10,90,Very Popular
27,November,12pm - 6pm,Monday,3344,3,6,38,Very Popular
27,November,12pm - 6pm,Monday,866,5,7,42,Very Popular
17,November,6pm - 12am,Sunday,823,22,4,96,Highly Popular
17,November,12pm - 6pm,Monday,1191,15,13,64,Popular
24,November,6pm - 12am,Sunday,910,22,7,59,Popular
17,November,12pm - 6pm,Monday,495,17,31,69,Popular
24,November,6pm - 12am,Saturday,498,1,6,40,Hyper Popular
27,November,6pm - 12am,Monday,297,1,4,20,Highly Popular
24,November,6pm - 12am,Sunday,1467,15,11,63,Popular
17,November,6pm - 12am,Sunday,384,12,5,40,Hyper Popular
17,November,6pm - 12am,Sunday,2089,39,5,36,Very Popular
23,November,12pm - 6pm,Monday,391,19,1,27,Very Popular
10,November,6am - 12pm,Monday,557,42,14,19,Hyper Popular
17,November,12pm - 6pm,Sunday,712,40,7,43,Highly Popular
24,November,12pm - 6pm,Sunday,601,1,8,41,Highly Popular
22,November,12pm - 6pm,Sunday,623,1,57,95,Popular
10,November,12pm - 6pm,Monday,4219,40,16,50,Highly Popular
24,November,6pm - 12am,Monday,1781,29,20,26,Popular
24,November,12pm - 6pm,Monday,1227,21,7,46,Very Popular
22,November,6pm - 12am,Monday,13,23,0,57,Popular
24,November,6pm - 12am,Monday,245,7,20,99,Popular
10,November,12pm - 6pm,Sunday,541,1,7,52,Popular
17,November,6pm - 12am,Sunday,483,14,11,52,Popular
22,November,12pm - 6pm,Sunday,819,35,7,35,Hyper Popular
20,December,12am - 6am,Tuesday,429,1,5,34,Hyper Popular
20,November,12pm - 6pm,Monday,2422,35,10,57,Popular
10,November,6pm - 12am,Monday,67,16,7,34,Very Popular
17,December,12am - 6am,Tuesday,1522,27,9,71,Highly Popular
24,November,12pm - 6pm,Sunday,1893,26,43,58,Very Popular
10,November,12pm - 6pm,Monday,216,1,5,39,Very Popular
24,November,6pm - 12am,Monday,1413,22,12,81,Popular
10,November,12am - 6am,Monday,474,2,6,20,Hyper Popular
24,November,12pm - 6pm,Sunday,1912,25,14,55,Popular
17,November,6am - 12pm,Monday,504,19,5,44,Popular
17,November,12pm - 6pm,Sunday,553,4,10,95,Hyper Popular
24,November,6am - 12pm,Monday,99,11,6,56,Popular
26,November,12pm - 6pm,Monday,831,1,10,40,Popular
17,November,6am - 12pm,Sunday,226,32,6,96,Highly Popular
24,November,12pm - 6pm,Sunday,605,32,7,67,Hyper Popular
17,November,6pm - 12am,Monday,233,21,4,34,Very Popular
17,November,6pm - 12am,Sunday,306,7,27,37,Popular
20,November,12pm - 6pm,Sunday,222,10,7,47,Hyper Popular
20,November,6am - 12pm,Monday,1826,17,5,33,Hyper Popular
20,November,12am - 6am,Monday,597,30,7,55,Hyper Popular
24,November,6pm - 12am,Sunday,755,7,12,24,Hyper Popular
24,November,6am - 12pm,Monday,1602,26,12,37,Popular
17,November,6am - 12pm,Sunday,930,20,79,94,Popular
23,November,6pm - 12am,Sunday,1039,22,0,20,Highly Popular
23,November,12pm - 6pm,Sunday,2110,39,3,25,Highly Popular
23,November,6am - 12pm,Sunday,135,12,1,59,Highly Popular
17,November,12pm - 6pm,Sunday,539,8,7,50,Popular
17,November,6pm - 12am,Sunday,2364,40,15,93,Popular
10,November,12am - 6am,Monday,523,2,13,30,Highly Popular
17,November,6am - 12pm,Sunday,727,22,11,95,Popular
17,November,6am - 12pm,Sunday,520,9,12,63,Very Popular
24,November,6pm - 12am,Sunday,2283,26,0,39,Very Popular
17,November,12pm - 6pm,Monday,1125,23,13,92,Popular
24,November,12pm - 6pm,Sunday,1409,8,8,51,Very Popular
24,November,6pm - 12am,Friday,1162,37,6,30,Hyper Popular
17,November,12am - 6am,Monday,570,22,6,71,Popular
24,November,6pm - 12am,Saturday,2339,21,11,57,Popular
20,November,12am - 6am,Sunday,492,10,27,40,Popular
20,November,6pm - 12am,Saturday,690,18,9,41,Very Popular
24,November,6pm - 12am,Sunday,440,10,10,48,Very Popular
24,November,6pm - 12am,Sunday,633,7,6,47,Popular
24,November,12pm - 6pm,Saturday,470,21,26,29,Popular
17,November,12am - 6am,Monday,504,26,9,60,Popular
28,November,12pm - 6pm,Saturday,375,1,11,48,Hyper Popular
24,November,12pm - 6pm,Saturday,329,9,19,21,Highly Popular
20,November,12pm - 6pm,Saturday,587,11,4,30,Hyper Popular
24,November,6am - 12pm,Saturday,1133,21,14,61,Popular
22,November,6pm - 12am,Saturday,547,9,32,36,Hyper Popular
24,November,6pm - 12am,Saturday,434,8,6,74,Popular
24,November,6pm - 12am,Friday,623,1,9,33,Highly Popular
1,November,12pm - 6pm,Saturday,520,12,10,41,Popular
17,November,12am - 6am,Sunday,269,32,10,79,Highly Popular
24,November,12pm - 6pm,Saturday,1272,12,14,58,Highly Popular
17,November,12am - 6am,Sunday,715,10,64,76,Very Popular
26,November,6am - 12pm,Saturday,251,1,14,67,Highly Popular
26,November,12pm - 6pm,Saturday,1067,35,9,46,Hyper Popular
2,November,12pm - 6pm,Saturday,3154,15,11,50,Popular
20,November,6pm - 12am,Thursday,1399,22,11,41,Hyper Popular
20,November,12pm - 6pm,Friday,527,11,20,53,Highly Popular
17,November,6pm - 12am,Saturday,247,6,10,72,Popular
17,November,6am - 12pm,Saturday,537,17,19,100,Popular
10,November,12am - 6am,Saturday,270,9,12,100,Popular
10,November,12am - 6am,Saturday,913,31,11,74,Highly Popular
17,November,12am - 6am,Sunday,1364,27,74,100,Popular
10,November,12pm - 6pm,Friday,1238,6,10,32,Highly Popular
17,November,6am - 12pm,Saturday,244,1,7,60,Very Popular
20,November,12pm - 6pm,Friday,763,13,7,43,Hyper Popular
23,November,6pm - 12am,Saturday,261,20,6,43,Very Popular
17,November,12am - 6am,Saturday,282,16,14,45,Very Popular
24,November,6pm - 12am,Saturday,630,20,19,97,Popular
28,November,12pm - 6pm,Saturday,2397,23,5,59,Very Popular
26,November,6pm - 12am,Saturday,1523,30,12,34,Highly Popular
10,November,6pm - 12am,Thursday,110,8,7,30,Very Popular
22,November,6pm - 12am,Friday,501,4,4,25,Highly Popular
23,November,6pm - 12am,Friday,883,9,3,21,Highly Popular
17,November,12pm - 6pm,Friday,191,16,12,35,Very Popular
17,November,12am - 6am,Saturday,1092,1,10,73,Popular
24,November,6pm - 12am,Friday,750,6,6,43,Highly Popular
22,November,6am - 12pm,Friday,1424,28,8,53,Popular
24,November,6pm - 12am,Friday,854,31,5,25,Highly Popular
10,November,6pm - 12am,Thursday,751,14,4,36,Popular
17,November,12pm - 6pm,Friday,501,1,10,69,Hyper Popular
22,November,12am - 6am,Friday,601,27,5,38,Hyper Popular
24,November,12pm - 6pm,Friday,4767,32,9,67,Hyper Popular
23,November,6pm - 12am,Friday,1569,45,11,24,Very Popular
10,November,6pm - 12am,Thursday,189,36,8,66,Popular
17,November,6pm - 12am,Friday,670,21,8,62,Popular
24,November,6pm - 12am,Thursday,895,6,7,45,Very Popular
24,November,6pm - 12am,Friday,4265,23,6,49,Very Popular
22,November,6pm - 12am,Thursday,2185,14,6,36,Very Popular
24,November,6am - 12pm,Friday,2200,24,12,70,Very Popular
20,November,6pm - 12am,Thursday,754,27,17,31,Very Popular
10,November,12am - 6am,Friday,555,13,49,80,Hyper Popular
10,November,12am - 6am,Friday,3658,25,16,71,Hyper Popular
23,November,6pm - 12am,Thursday,432,8,4,24,Popular
20,November,12pm - 6pm,Friday,2264,41,30,97,Hyper Popular
24,November,12pm - 6pm,Thursday,1973,6,3,17,Highly Popular
22,November,6pm - 12am,Thursday,767,13,1,43,Highly Popular
10,November,12am - 6am,Friday,535,16,38,67,Hyper Popular
10,November,12am - 6am,Saturday,942,6,9,60,Popular
17,November,6pm - 12am,Friday,341,10,6,39,Highly Popular
15,November,12pm - 6pm,Thursday,562,4,2,38,Popular
1,November,12pm - 6pm,Thursday,2145,43,3,24,Highly Popular
10,November,12am - 6am,Friday,2242,19,5,36,Highly Popular
20,November,6pm - 12am,Wednesday,340,7,21,27,Hyper Popular
24,November,6pm - 12am,Thursday,948,12,6,46,Popular
10,November,12pm - 6pm,Wednesday,357,25,11,70,Hyper Popular
24,November,6pm - 12am,Wednesday,542,32,15,90,Popular
10,November,12am - 6am,Friday,467,8,7,10,Hyper Popular
22,November,6pm - 12am,Wednesday,791,17,4,17,Hyper Popular
17,November,6pm - 12am,Wednesday,101,22,6,45,Hyper Popular
1,November,12pm - 6pm,Wednesday,1348,15,13,82,Hyper Popular
23,November,6pm - 12am,Thursday,541,7,6,17,Very Popular
20,November,6pm - 12am,Wednesday,1172,18,12,44,Hyper Popular
2,November,12pm - 6pm,Wednesday,982,28,15,78,Highly Popular
17,November,6am - 12pm,Friday,162,1,25,70,Very Popular
28,November,12am - 6am,Thursday,627,5,2,45,Hyper Popular
20,December,12am - 6am,Thursday,1816,21,10,18,Hyper Popular
20,December,12pm - 6pm,Wednesday,327,3,11,33,Hyper Popular
24,December,6pm - 12am,Wednesday,1032,6,29,35,Highly Popular
17,December,6pm - 12am,Wednesday,573,2,8,75,Very Popular
24,December,12am - 6am,Thursday,590,39,17,95,Very Popular
20,December,12am - 6am,Wednesday,518,10,7,58,Hyper Popular
20,December,6pm - 12am,Wednesday,753,1,7,45,Hyper Popular
24,December,6pm - 12am,Wednesday,2002,27,35,51,Very Popular
22,December,12pm - 6pm,Wednesday,1869,14,10,49,Popular
24,December,12am - 6am,Thursday,590,39,16,98,Popular
20,December,6am - 12pm,Wednesday,976,29,21,99,Hyper Popular
20,December,12am - 6am,Wednesday,477,10,7,58,Hyper Popular
15,December,12am - 6am,Thursday,427,18,3,60,Popular
17,December,6pm - 12am,Wednesday,501,2,5,53,Very Popular
20,December,6pm - 12am,Tuesday,1194,16,27,44,Hyper Popular
24,December,6pm - 12am,Wednesday,1562,27,17,53,Popular
17,December,12pm - 6pm,Wednesday,1021,29,4,76,Popular
20,December,6am - 12pm,Wednesday,783,30,33,42,Highly Popular
17,December,6am - 12pm,Wednesday,545,7,10,75,Hyper Popular
17,December,12pm - 6pm,Wednesday,783,1,2,13,Popular
17,December,6pm - 12am,Wednesday,583,1,5,59,Popular
24,December,6pm - 12am,Wednesday,728,28,13,91,Popular
24,December,6pm - 12am,Tuesday,405,1,6,50,Hyper Popular
2,December,12pm - 6pm,Wednesday,1887,47,23,62,Popular
10,December,12am - 6am,Wednesday,660,5,10,60,Highly Popular
24,December,12pm - 6pm,Wednesday,1272,22,14,60,Popular
17,December,6pm - 12am,Wednesday,726,30,12,63,Very Popular
22,November,6pm - 12am,Monday,387,4,15,18,Hyper Popular
27,December,12pm - 6pm,Tuesday,3911,1,9,61,Hyper Popular
24,December,12pm - 6pm,Tuesday,1669,2,35,70,Popular
10,December,6am - 12pm,Thursday,424,1,7,38,Very Popular
24,December,12am - 6am,Wednesday,2044,23,12,74,Hyper Popular
28,December,6pm - 12am,Wednesday,1758,25,5,25,Popular
24,November,12pm - 6pm,Monday,975,19,9,60,Hyper Popular
10,December,6am - 12pm,Wednesday,2234,17,3,24,Popular
20,December,6am - 12pm,Wednesday,291,14,37,91,Popular
10,December,12am - 6am,Wednesday,788,12,13,73,Popular
24,December,12pm - 6pm,Wednesday,1069,31,8,42,Popular
20,December,6am - 12pm,Wednesday,710,18,27,64,Popular
17,December,6am - 12pm,Wednesday,1132,30,6,54,Popular
17,December,12pm - 6pm,Tuesday,1370,33,11,56,Popular
24,December,12pm - 6pm,Tuesday,105,1,6,27,Highly Popular
24,December,12pm - 6pm,Tuesday,302,28,8,60,Highly Popular
17,December,6pm - 12am,Tuesday,694,19,7,99,Popular
23,December,12pm - 6pm,Tuesday,393,14,5,41,Very Popular
2,December,12pm - 6pm,Wednesday,313,1,23,96,Popular
17,November,12pm - 6pm,Sunday,995,22,2,78,Highly Popular
24,December,6pm - 12am,Tuesday,1830,21,4,25,Very Popular
24,November,6pm - 12am,Monday,3541,18,12,94,Highly Popular
20,December,6pm - 12am,Tuesday,716,14,4,30,Highly Popular
25,December,6pm - 12am,Tuesday,73,1,7,52,Popular
22,November,6pm - 12am,Monday,1427,17,7,52,Popular
2,December,6pm - 12am,Tuesday,537,24,31,40,Popular
17,November,6pm - 12am,Sunday,532,16,11,79,Hyper Popular
24,December,6pm - 12am,Tuesday,619,15,12,18,Very Popular
17,December,12pm - 6pm,Tuesday,1416,27,16,100,Popular
26,November,6pm - 12am,Monday,1490,37,26,68,Hyper Popular
2,December,6pm - 12am,Tuesday,214,14,5,35,Popular
24,December,12pm - 6pm,Tuesday,683,25,54,65,Popular
20,December,12am - 6am,Wednesday,714,26,26,46,Highly Popular
24,December,6pm - 12am,Tuesday,1177,35,11,38,Hyper Popular
23,November,12pm - 6pm,Monday,293,22,2,52,Popular
24,November,12pm - 6pm,Monday,801,15,12,77,Highly Popular
24,December,6pm - 12am,Tuesday,456,1,14,45,Popular
24,December,6am - 12pm,Tuesday,400,1,9,40,Very Popular
24,November,12pm - 6pm,Monday,958,18,11,75,Popular
20,December,6am - 12pm,Tuesday,1765,27,11,82,Hyper Popular
2,November,12pm - 6pm,Monday,1882,26,19,98,Hyper Popular
17,November,6pm - 12am,Sunday,1134,23,4,73,Hyper Popular
17,December,12pm - 6pm,Tuesday,720,20,3,89,Popular
17,December,12am - 6am,Tuesday,529,17,15,62,Very Popular
27,November,12pm - 6pm,Monday,866,5,7,42,Very Popular
10,December,12pm - 6pm,Tuesday,1674,37,12,40,Highly Popular
23,November,6pm - 12am,Monday,836,18,5,33,Highly Popular
22,December,12am - 6am,Tuesday,545,9,42,50,Hyper Popular
17,December,12pm - 6pm,Tuesday,940,22,7,70,Popular
17,November,12pm - 6pm,Sunday,762,19,9,91,Highly Popular
17,November,12am - 6am,Sunday,509,11,5,76,Hyper Popular
10,December,12am - 6am,Tuesday,95,26,22,26,Hyper Popular
20,December,6am - 12pm,Tuesday,1879,17,16,93,Very Popular
24,November,6pm - 12am,Monday,464,10,3,62,Popular
25,December,12am - 6am,Tuesday,168,3,1,31,Popular
23,November,12pm - 6pm,Monday,301,9,10,43,Popular
24,November,6pm - 12am,Monday,424,10,14,70,Popular
17,November,6pm - 12am,Monday,555,18,4,27,Popular
27,November,12pm - 6pm,Monday,3344,3,5,27,Very Popular
17,November,6pm - 12am,Monday,1390,8,7,40,Popular
24,November,6pm - 12am,Monday,713,11,12,63,Popular
10,December,6am - 12pm,Thursday,422,1,8,36,Very Popular
17,November,6pm - 12am,Sunday,2353,40,15,81,Very Popular
17,November,6pm - 12am,Monday,859,22,10,90,Very Popular
27,November,6pm - 12am,Monday,297,1,4,20,Highly Popular
24,November,6pm - 12am,Sunday,910,22,7,59,Popular
17,November,6pm - 12am,Sunday,841,22,3,87,Highly Popular
24,November,6pm - 12am,Saturday,498,1,6,40,Hyper Popular
17,November,12pm - 6pm,Monday,1191,15,13,64,Popular
17,November,12pm - 6pm,Monday,495,17,31,69,Popular
10,November,12pm - 6pm,Monday,4219,40,16,50,Highly Popular
17,November,6pm - 12am,Sunday,384,12,5,40,Hyper Popular
23,November,12pm - 6pm,Monday,391,19,1,27,Very Popular
24,November,6pm - 12am,Monday,1781,29,20,26,Popular
24,November,6pm - 12am,Sunday,1467,15,11,63,Popular
10,November,6am - 12pm,Monday,557,42,14,19,Hyper Popular
17,November,6pm - 12am,Sunday,823,22,4,96,Highly Popular
22,November,12pm - 6pm,Sunday,623,1,57,95,Popular
1,November,6pm - 12am,Sunday,123,1,1,33,Popular
24,November,12pm - 6pm,Monday,1256,21,7,46,Highly Popular
10,November,12pm - 6pm,Monday,216,1,5,39,Highly Popular
17,November,12pm - 6pm,Sunday,712,40,7,43,Highly Popular
24,November,6pm - 12am,Monday,245,7,20,99,Very Popular
22,November,6pm - 12am,Monday,13,23,0,57,Popular
10,November,12pm - 6pm,Sunday,541,1,7,52,Popular
24,November,12pm - 6pm,Sunday,601,1,8,41,Highly Popular
17,November,6pm - 12am,Sunday,2089,39,5,36,Very Popular
10,November,12am - 6am,Monday,474,2,6,20,Hyper Popular
20,December,12am - 6am,Tuesday,429,1,5,34,Hyper Popular
10,November,6pm - 12am,Monday,67,16,7,34,Very Popular
17,December,12am - 6am,Tuesday,1522,27,9,71,Highly Popular
17,November,6pm - 12am,Sunday,483,14,11,52,Popular
22,November,12pm - 6pm,Sunday,819,35,7,35,Hyper Popular
24,November,6pm - 12am,Monday,1413,22,12,81,Popular
20,November,12pm - 6pm,Monday,2422,35,10,57,Popular
24,November,12pm - 6pm,Sunday,1893,26,43,58,Very Popular
17,November,6am - 12pm,Monday,504,19,5,44,Popular
26,November,12pm - 6pm,Monday,831,1,10,40,Popular
24,November,6am - 12pm,Monday,99,11,6,56,Popular
17,November,12pm - 6pm,Sunday,553,4,10,95,Hyper Popular
17,November,6am - 12pm,Sunday,226,32,6,96,Highly Popular
24,November,12pm - 6pm,Sunday,605,32,7,67,Hyper Popular
20,November,12pm - 6pm,Sunday,222,10,7,47,Hyper Popular
17,November,6pm - 12am,Sunday,306,7,27,37,Popular
24,November,6pm - 12am,Sunday,755,7,12,24,Hyper Popular
20,November,12am - 6am,Monday,597,30,7,55,Hyper Popular
23,November,6am - 12pm,Sunday,135,12,1,59,Highly Popular
17,November,6pm - 12am,Monday,233,21,4,34,Very Popular
17,November,6am - 12pm,Sunday,930,20,79,94,Popular
23,November,12pm - 6pm,Sunday,2110,39,3,25,Highly Popular
23,November,6pm - 12am,Sunday,1039,22,0,20,Highly Popular
17,November,6pm - 12am,Sunday,2364,40,15,93,Popular
10,November,12am - 6am,Monday,523,2,13,30,Highly Popular
17,November,6am - 12pm,Sunday,727,22,11,95,Popular
17,November,12pm - 6pm,Monday,1125,23,13,92,Popular
24,November,12pm - 6pm,Sunday,1409,8,8,51,Very Popular
17,November,6am - 12pm,Sunday,520,9,12,63,Very Popular
24,November,6pm - 12am,Saturday,2339,21,11,57,Very Popular
17,November,12pm - 6pm,Sunday,539,8,7,50,Popular
24,November,6pm - 12am,Sunday,2283,26,0,39,Very Popular
24,November,6pm - 12am,Friday,1162,37,6,30,Hyper Popular
20,November,6pm - 12am,Saturday,690,18,9,41,Very Popular
20,November,12am - 6am,Sunday,492,10,27,40,Popular
24,November,12pm - 6pm,Saturday,329,9,19,21,Highly Popular
24,November,12pm - 6pm,Saturday,470,21,26,29,Popular
24,November,6pm - 12am,Sunday,440,10,10,48,Very Popular
24,November,6pm - 12am,Sunday,633,7,6,47,Popular
17,November,12am - 6am,Monday,504,26,9,60,Popular
28,November,12pm - 6pm,Saturday,424,1,11,48,Hyper Popular
24,November,6am - 12pm,Saturday,1133,21,14,61,Popular
17,November,12am - 6am,Monday,570,22,6,71,Popular
24,November,12pm - 6pm,Saturday,1272,12,14,58,Highly Popular
22,November,6pm - 12am,Saturday,547,9,32,36,Hyper Popular
24,November,6pm - 12am,Friday,623,1,9,33,Highly Popular
24,November,6pm - 12am,Saturday,434,8,6,74,Popular
1,November,12pm - 6pm,Saturday,520,12,10,41,Popular
17,November,12am - 6am,Sunday,269,32,10,79,Highly Popular
17,November,12am - 6am,Sunday,715,10,64,76,Very Popular
20,November,12pm - 6pm,Saturday,587,11,4,30,Hyper Popular
26,November,12pm - 6pm,Saturday,1067,35,9,46,Hyper Popular
26,November,6am - 12pm,Saturday,251,1,14,67,Highly Popular
2,November,12pm - 6pm,Saturday,3154,15,11,50,Popular
20,November,6pm - 12am,Thursday,1399,22,11,41,Hyper Popular
20,November,12pm - 6pm,Friday,527,11,20,53,Highly Popular
17,November,6pm - 12am,Saturday,247,6,10,72,Popular
17,November,6am - 12pm,Saturday,537,17,19,100,Popular
10,November,12am - 6am,Saturday,270,9,12,100,Very Popular
10,November,12pm - 6pm,Friday,1238,6,10,32,Highly Popular
10,November,12am - 6am,Saturday,913,31,11,74,Highly Popular
17,November,12am - 6am,Sunday,1364,27,74,100,Popular
20,November,12pm - 6pm,Friday,763,13,7,43,Hyper Popular
17,November,6am - 12pm,Saturday,244,1,7,60,Very Popular
20,November,6am - 12pm,Monday,1826,17,5,33,Hyper Popular
23,November,6pm - 12am,Saturday,261,20,6,43,Very Popular
24,November,6pm - 12am,Saturday,630,20,19,97,Popular
28,November,12pm - 6pm,Saturday,2397,23,5,59,Very Popular
10,November,6pm - 12am,Thursday,110,8,7,30,Very Popular
26,November,6pm - 12am,Saturday,1523,30,12,34,Highly Popular
22,November,6pm - 12am,Friday,501,4,4,25,Highly Popular
17,November,12pm - 6pm,Friday,191,16,12,35,Very Popular
17,November,12am - 6am,Saturday,282,16,14,45,Very Popular
23,November,6pm - 12am,Friday,883,9,3,21,Highly Popular
17,November,12am - 6am,Saturday,1092,1,10,73,Popular
22,November,6am - 12pm,Friday,1424,28,8,53,Popular
10,November,6pm - 12am,Thursday,751,14,4,36,Popular
24,November,6pm - 12am,Friday,750,6,6,43,Highly Popular
24,November,6pm - 12am,Friday,854,31,5,25,Highly Popular
17,November,12pm - 6pm,Friday,501,1,10,69,Hyper Popular
22,November,12am - 6am,Friday,601,27,5,38,Hyper Popular
10,November,6pm - 12am,Thursday,189,36,8,66,Popular
24,November,12pm - 6pm,Friday,4767,32,9,67,Hyper Popular
23,November,6pm - 12am,Friday,1569,45,11,24,Very Popular
10,December,6pm - 12am,Thursday,125,11,8,33,Very Popular
10,December,12am - 6am,Friday,3576,4,11,82,Highly Popular
10,December,12am - 6am,Friday,2692,19,6,33,Very Popular
10,December,12pm - 6pm,Thursday,311,1,5,40,Popular
2,December,12pm - 6pm,Thursday,1627,4,14,32,Very Popular
28,December,6pm - 12am,Thursday,2846,48,11,29,Highly Popular
20,December,12am - 6am,Thursday,1816,21,10,18,Hyper Popular
10,December,12am - 6am,Friday,4863,12,5,35,Very Popular
20,December,12pm - 6pm,Thursday,3497,24,9,42,Very Popular
20,December,6pm - 12am,Wednesday,753,1,7,45,Hyper Popular
